TXN_ID,DATE,CITY,PRODUCT,QUANTITY,UNIT_PRICE,STORE_ADDRESS,REVENUE,YEAR,MONTH,MONTH_NUM,QUARTER,DAY,WEEK,CITY_CODE
J-01201,2024-11-02,London,4K Camera,3.0,832.51,"88 Regent Ave, SW1A 2AA",2497.53,2024,November,11,Q4,2,44,3
J-01202,2024-09-25,Dubai,Tablet Pro,1.0,1048.23,"Dubai Mall, Level 2, S12",1048.23,2024,September,9,Q3,25,39,1
J-01203,2024-09-01,Kathmandu,Smart Watch,1.0,1197.9,"New Road, Kathmandu 44600",1197.9,2024,September,9,Q3,1,35,2
J-01206,2024-02-05,London,4K Camera,5.0,1266.58,"12 Oxford St, W1D 1AB",6332.9,2024,February,2,Q1,5,6,3
J-01210,2024-06-06,Tokyo,Smart TV,2.0,830.01,"1-1 Akihabara, Chiyoda",1660.02,2024,June,6,Q2,6,23,6
J-01211,2024-02-27,Berlin,4K Camera,3.0,695.3,"Kurfurstendamm 22, 10719",2085.9,2024,February,2,Q1,27,9,0
J-01215,2024-11-15,Kathmandu,Wireless Earbuds,7.0,1456.63,"New Road, Kathmandu 44600",10196.41,2024,November,11,Q4,15,46,2
J-01216,2024-05-31,London,Tablet Pro,7.0,2382.55,"12 Oxford St, W1D 1AB",16677.85,2024,May,5,Q2,31,22,3
J-01218,2024-01-15,Kathmandu,Smart Watch,2.0,1185.48,"Durbar Marg, KTM 44601",2370.96,2024,January,1,Q1,15,3,2
J-01220,2024-02-20,Kathmandu,Wireless Earbuds,5.0,1473.32,"New Road, Kathmandu 44600",7366.6,2024,February,2,Q1,20,8,2
J-01221,2024-10-13,Dubai,Tablet Pro,7.0,355.9,"Mall of Emirates, B1-45",2491.3,2024,October,10,Q4,13,41,1
J-01224,2024-09-01,Dubai,Wireless Earbuds,5.0,1636.95,"Dubai Mall, Level 2, S12",8184.75,2024,September,9,Q3,1,35,1
J-01225,2024-01-16,Berlin,Smart TV,1.0,2485.2,"Alexanderplatz 5, 10178",2485.2,2024,January,1,Q1,16,3,0
J-01226,2024-07-01,New York,Wireless Earbuds,7.0,911.07,"200 Broadway, NY 10007",6377.49,2024,July,7,Q3,1,27,4
J-01230,2024-11-01,Kathmandu,Smart TV,1.0,1364.27,"New Road, Kathmandu 44600",1364.27,2024,November,11,Q4,1,44,2
J-01234,2024-11-25,Sydney,Gaming Laptop,6.0,1487.27,"88 George St, NSW 2000",8923.62,2024,November,11,Q4,25,48,5
J-01236,2024-02-25,Dubai,4K Camera,1.0,1309.73,"Dubai Mall, Level 2, S12",1309.73,2024,February,2,Q1,25,8,1
J-01237,2024-09-18,Dubai,Tablet Pro,4.0,393.19,"Dubai Mall, Level 2, S12",1572.76,2024,September,9,Q3,18,38,1
J-01238,2024-12-02,London,Gaming Laptop,2.0,728.59,"88 Regent Ave, SW1A 2AA",1457.18,2024,December,12,Q4,2,49,3
J-01242,2024-07-15,Dubai,Tablet Pro,3.0,382.37,"Dubai Mall, Level 2, S12",1147.11,2024,July,7,Q3,15,29,1
J-01244,2024-10-26,Berlin,Gaming Console,7.0,1047.66,"Kurfurstendamm 22, 10719",7333.62,2024,October,10,Q4,26,43,0
J-01246,2024-12-16,Kathmandu,Tablet Pro,5.0,974.64,"Durbar Marg, KTM 44601",4873.2,2024,December,12,Q4,16,51,2
J-01247,2024-03-11,Tokyo,Gaming Console,2.0,1326.65,"1-1 Akihabara, Chiyoda",2653.3,2024,March,3,Q1,11,11,6
J-01249,2024-02-02,Tokyo,4K Camera,7.0,1594.93,"1-1 Akihabara, Chiyoda",11164.51,2024,February,2,Q1,2,5,6
J-01250,2024-01-30,Kathmandu,Smart TV,4.0,1425.78,"New Road, Kathmandu 44600",5703.12,2024,January,1,Q1,30,5,2
J-01252,2024-04-24,New York,Tablet Pro,5.0,97.63,"350 5th Ave, NY 10118",488.15,2024,April,4,Q2,24,17,4
J-01254,2024-03-09,Kathmandu,Smart Watch,7.0,1381.56,"New Road, Kathmandu 44600",9670.92,2024,March,3,Q1,9,10,2
J-01255,2024-07-27,London,Wireless Earbuds,2.0,2365.4,"12 Oxford St, W1D 1AB",4730.8,2024,July,7,Q3,27,30,3
J-01256,2024-10-22,Berlin,Smart Watch,7.0,654.65,"Kurfurstendamm 22, 10719",4582.55,2024,October,10,Q4,22,43,0
J-01258,2024-09-11,London,Gaming Laptop,3.0,1999.35,"12 Oxford St, W1D 1AB",5998.05,2024,September,9,Q3,11,37,3
J-01259,2024-07-29,Kathmandu,Tablet Pro,7.0,1501.09,"Durbar Marg, KTM 44601",10507.63,2024,July,7,Q3,29,31,2
J-01260,2024-09-01,Dubai,Smart Watch,6.0,71.54,"Dubai Mall, Level 2, S12",429.24,2024,September,9,Q3,1,35,1
J-01262,2024-07-14,London,Tablet Pro,5.0,83.53,"88 Regent Ave, SW1A 2AA",417.65,2024,July,7,Q3,14,28,3
J-01263,2024-01-22,Sydney,Smart Watch,2.0,582.83,"City Centre, Pitt St Mall",1165.66,2024,January,1,Q1,22,4,5
J-01265,2024-03-06,Kathmandu,Tablet Pro,3.0,977.17,"Durbar Marg, KTM 44601",2931.51,2024,March,3,Q1,6,10,2
J-01266,2024-09-06,New York,Gaming Laptop,3.0,648.32,"350 5th Ave, NY 10118",1944.96,2024,September,9,Q3,6,36,4
J-01267,2024-04-30,Dubai,Gaming Console,6.0,2145.1,"Mall of Emirates, B1-45",12870.6,2024,April,4,Q2,30,18,1
J-01268,2024-02-19,Berlin,Wireless Earbuds,5.0,1778.7,"Alexanderplatz 5, 10178",8893.5,2024,February,2,Q1,19,8,0
J-01271,2024-10-02,Dubai,Gaming Console,5.0,2426.58,"Dubai Mall, Level 2, S12",12132.9,2024,October,10,Q4,2,40,1
J-01274,2024-08-08,Dubai,Tablet Pro,2.0,627.95,"Mall of Emirates, B1-45",1255.9,2024,August,8,Q3,8,32,1
J-01275,2024-11-03,New York,Gaming Console,2.0,2214.97,"200 Broadway, NY 10007",4429.94,2024,November,11,Q4,3,44,4
J-01276,2024-09-17,New York,Gaming Console,1.0,229.89,"200 Broadway, NY 10007",229.89,2024,September,9,Q3,17,38,4
J-01278,2024-08-24,Sydney,Wireless Earbuds,2.0,1729.64,"88 George St, NSW 2000",3459.28,2024,August,8,Q3,24,34,5
J-01280,2024-10-04,Tokyo,4K Camera,6.0,520.5,"1-1 Akihabara, Chiyoda",3123.0,2024,October,10,Q4,4,40,6
J-01282,2024-01-31,Berlin,Smart TV,4.0,2149.0,"Alexanderplatz 5, 10178",8596.0,2024,January,1,Q1,31,5,0
J-01283,2024-02-10,London,Wireless Earbuds,2.0,69.64,"12 Oxford St, W1D 1AB",139.28,2024,February,2,Q1,10,6,3
J-01284,2024-01-17,Kathmandu,Smart TV,5.0,1682.65,"New Road, Kathmandu 44600",8413.25,2024,January,1,Q1,17,3,2
J-01285,2024-06-12,Tokyo,4K Camera,7.0,2132.55,"3-5 Shinjuku, Shinjuku-ku",14927.85,2024,June,6,Q2,12,24,6
J-01287,2024-12-10,Kathmandu,Wireless Earbuds,2.0,1411.31,"New Road, Kathmandu 44600",2822.62,2024,December,12,Q4,10,50,2
J-01288,2024-04-26,Kathmandu,Gaming Console,3.0,2135.53,"New Road, Kathmandu 44600",6406.59,2024,April,4,Q2,26,17,2
J-01290,2024-07-09,Tokyo,Wireless Earbuds,4.0,336.67,"1-1 Akihabara, Chiyoda",1346.68,2024,July,7,Q3,9,28,6
J-01292,2024-11-02,New York,Gaming Laptop,2.0,1032.44,"200 Broadway, NY 10007",2064.88,2024,November,11,Q4,2,44,4
J-01294,2024-11-04,Dubai,4K Camera,5.0,794.51,"Dubai Mall, Level 2, S12",3972.55,2024,November,11,Q4,4,45,1
J-01295,2024-04-29,Berlin,Gaming Laptop,3.0,537.65,"Alexanderplatz 5, 10178",1612.95,2024,April,4,Q2,29,18,0
J-01297,2024-09-23,Sydney,Tablet Pro,6.0,1131.51,"City Centre, Pitt St Mall",6789.06,2024,September,9,Q3,23,39,5
J-01298,2024-01-24,Dubai,Gaming Console,5.0,2066.29,"Mall of Emirates, B1-45",10331.45,2024,January,1,Q1,24,4,1
J-01299,2024-06-04,Tokyo,Tablet Pro,1.0,267.69,"3-5 Shinjuku, Shinjuku-ku",267.69,2024,June,6,Q2,4,23,6
J-01300,2024-05-17,London,Gaming Laptop,5.0,708.9,"12 Oxford St, W1D 1AB",3544.5,2024,May,5,Q2,17,20,3
J-01304,2024-11-04,Sydney,4K Camera,4.0,637.29,"City Centre, Pitt St Mall",2549.16,2024,November,11,Q4,4,45,5
J-01305,2024-08-05,London,4K Camera,1.0,1415.23,"88 Regent Ave, SW1A 2AA",1415.23,2024,August,8,Q3,5,32,3
J-01306,2024-10-09,Tokyo,Gaming Console,3.0,269.06,"3-5 Shinjuku, Shinjuku-ku",807.18,2024,October,10,Q4,9,41,6
J-01308,2024-11-30,Kathmandu,Gaming Laptop,5.0,420.08,"Durbar Marg, KTM 44601",2100.4,2024,November,11,Q4,30,48,2
J-01309,2024-02-27,Kathmandu,Smart TV,2.0,746.96,"Durbar Marg, KTM 44601",1493.92,2024,February,2,Q1,27,9,2
J-01311,2024-01-02,Tokyo,Smart Watch,5.0,1206.34,"3-5 Shinjuku, Shinjuku-ku",6031.7,2024,January,1,Q1,2,1,6
J-01312,2024-05-29,Kathmandu,Smart TV,4.0,879.13,"Durbar Marg, KTM 44601",3516.52,2024,May,5,Q2,29,22,2
J-01313,2024-12-12,New York,Smart Watch,3.0,1794.92,"350 5th Ave, NY 10118",5384.76,2024,December,12,Q4,12,50,4
J-01315,2024-01-12,London,Wireless Earbuds,6.0,774.92,"12 Oxford St, W1D 1AB",4649.52,2024,January,1,Q1,12,2,3
J-01316,2024-05-22,Kathmandu,4K Camera,5.0,218.12,"New Road, Kathmandu 44600",1090.6,2024,May,5,Q2,22,21,2
J-01317,2024-05-01,Tokyo,Gaming Laptop,2.0,1043.81,"3-5 Shinjuku, Shinjuku-ku",2087.62,2024,May,5,Q2,1,18,6
J-01318,2024-09-05,Berlin,Wireless Earbuds,2.0,430.1,"Kurfurstendamm 22, 10719",860.2,2024,September,9,Q3,5,36,0
J-01319,2024-10-10,London,Gaming Console,6.0,362.59,"88 Regent Ave, SW1A 2AA",2175.54,2024,October,10,Q4,10,41,3
J-01320,2024-08-23,Dubai,Tablet Pro,1.0,2071.9,"Dubai Mall, Level 2, S12",2071.9,2024,August,8,Q3,23,34,1
J-01323,2024-09-28,Kathmandu,4K Camera,1.0,1202.55,"New Road, Kathmandu 44600",1202.55,2024,September,9,Q3,28,39,2
J-01324,2024-03-22,Sydney,Smart TV,5.0,421.88,"City Centre, Pitt St Mall",2109.4,2024,March,3,Q1,22,12,5
J-01325,2024-03-15,Berlin,Wireless Earbuds,5.0,1571.4,"Kurfurstendamm 22, 10719",7857.0,2024,March,3,Q1,15,11,0
J-01326,2024-07-24,Kathmandu,4K Camera,4.0,1428.8,"Durbar Marg, KTM 44601",5715.2,2024,July,7,Q3,24,30,2
J-01327,2024-03-31,London,Smart TV,5.0,1262.55,"88 Regent Ave, SW1A 2AA",6312.75,2024,March,3,Q1,31,13,3
J-01331,2024-02-24,London,Smart Watch,4.0,2267.45,"12 Oxford St, W1D 1AB",9069.8,2024,February,2,Q1,24,8,3
J-01334,2024-07-28,London,Gaming Laptop,4.0,2343.42,"12 Oxford St, W1D 1AB",9373.68,2024,July,7,Q3,28,30,3
J-01335,2024-08-30,Dubai,Smart TV,7.0,1533.41,"Dubai Mall, Level 2, S12",10733.87,2024,August,8,Q3,30,35,1
J-01337,2024-02-14,Dubai,Smart Watch,2.0,1856.92,"Dubai Mall, Level 2, S12",3713.84,2024,February,2,Q1,14,7,1
J-01341,2024-03-06,Berlin,Wireless Earbuds,6.0,1518.82,"Alexanderplatz 5, 10178",9112.92,2024,March,3,Q1,6,10,0
J-01342,2024-08-23,Berlin,Tablet Pro,7.0,1738.95,"Alexanderplatz 5, 10178",12172.65,2024,August,8,Q3,23,34,0
J-01344,2024-02-09,New York,Smart TV,2.0,1228.9,"350 5th Ave, NY 10118",2457.8,2024,February,2,Q1,9,6,4
J-01346,2024-10-10,Tokyo,Gaming Laptop,7.0,2191.98,"1-1 Akihabara, Chiyoda",15343.86,2024,October,10,Q4,10,41,6
J-01348,2024-11-19,Tokyo,Tablet Pro,4.0,1372.53,"1-1 Akihabara, Chiyoda",5490.12,2024,November,11,Q4,19,47,6
J-01355,2024-07-03,London,Tablet Pro,4.0,2139.04,"12 Oxford St, W1D 1AB",8556.16,2024,July,7,Q3,3,27,3
J-01356,2024-08-31,Dubai,Wireless Earbuds,3.0,923.98,"Dubai Mall, Level 2, S12",2771.94,2024,August,8,Q3,31,35,1
J-01358,2024-09-22,New York,Smart TV,7.0,1489.36,"200 Broadway, NY 10007",10425.52,2024,September,9,Q3,22,38,4
J-01362,2024-01-12,London,Smart TV,6.0,2468.79,"88 Regent Ave, SW1A 2AA",14812.74,2024,January,1,Q1,12,2,3
J-01363,2024-11-13,Dubai,Smart TV,1.0,1221.16,"Dubai Mall, Level 2, S12",1221.16,2024,November,11,Q4,13,46,1
J-01364,2024-02-24,Kathmandu,Smart Watch,6.0,258.3,"New Road, Kathmandu 44600",1549.8,2024,February,2,Q1,24,8,2
J-01365,2024-04-03,London,Smart Watch,1.0,162.46,"12 Oxford St, W1D 1AB",162.46,2024,April,4,Q2,3,14,3
J-01366,2024-12-23,Sydney,Gaming Console,2.0,2335.01,"88 George St, NSW 2000",4670.02,2024,December,12,Q4,23,52,5
J-01371,2024-06-27,Dubai,4K Camera,1.0,736.52,"Mall of Emirates, B1-45",736.52,2024,June,6,Q2,27,26,1
J-01372,2024-05-29,Sydney,Wireless Earbuds,4.0,75.52,"City Centre, Pitt St Mall",302.08,2024,May,5,Q2,29,22,5
J-01375,2024-10-13,Dubai,Smart TV,4.0,709.97,"Dubai Mall, Level 2, S12",2839.88,2024,October,10,Q4,13,41,1
J-01377,2024-02-05,Berlin,Tablet Pro,1.0,546.06,"Kurfurstendamm 22, 10719",546.06,2024,February,2,Q1,5,6,0
J-01381,2024-10-17,Dubai,Wireless Earbuds,5.0,641.63,"Mall of Emirates, B1-45",3208.15,2024,October,10,Q4,17,42,1
J-01382,2024-11-23,Dubai,Wireless Earbuds,7.0,1603.29,"Dubai Mall, Level 2, S12",11223.03,2024,November,11,Q4,23,47,1
J-01383,2024-07-11,New York,4K Camera,1.0,1818.23,"350 5th Ave, NY 10118",1818.23,2024,July,7,Q3,11,28,4
J-01385,2024-05-27,New York,Tablet Pro,3.0,2131.63,"350 5th Ave, NY 10118",6394.89,2024,May,5,Q2,27,22,4
J-01386,2024-12-26,London,Gaming Console,3.0,1752.66,"12 Oxford St, W1D 1AB",5257.98,2024,December,12,Q4,26,52,3
J-01387,2024-03-14,Dubai,Wireless Earbuds,7.0,1621.61,"Mall of Emirates, B1-45",11351.27,2024,March,3,Q1,14,11,1
J-01389,2024-12-28,Dubai,Gaming Laptop,2.0,2379.21,"Dubai Mall, Level 2, S12",4758.42,2024,December,12,Q4,28,52,1
J-01390,2024-01-26,London,Gaming Laptop,2.0,1018.54,"88 Regent Ave, SW1A 2AA",2037.08,2024,January,1,Q1,26,4,3
J-01391,2024-11-20,London,Tablet Pro,5.0,907.71,"12 Oxford St, W1D 1AB",4538.55,2024,November,11,Q4,20,47,3
J-01392,2024-07-15,Berlin,4K Camera,6.0,1600.91,"Kurfurstendamm 22, 10719",9605.46,2024,July,7,Q3,15,29,0
J-01395,2024-04-11,Sydney,Wireless Earbuds,4.0,2284.76,"88 George St, NSW 2000",9139.04,2024,April,4,Q2,11,15,5
J-01398,2024-01-27,Berlin,Gaming Laptop,2.0,802.0,"Alexanderplatz 5, 10178",1604.0,2024,January,1,Q1,27,4,0
J-01399,2024-08-03,New York,Smart Watch,7.0,101.59,"350 5th Ave, NY 10118",711.13,2024,August,8,Q3,3,31,4
J-01400,2024-09-08,Berlin,Smart TV,2.0,1375.4,"Alexanderplatz 5, 10178",2750.8,2024,September,9,Q3,8,36,0
J-01403,2024-11-22,New York,Wireless Earbuds,4.0,479.61,"200 Broadway, NY 10007",1918.44,2024,November,11,Q4,22,47,4
J-01404,2024-07-19,Berlin,4K Camera,1.0,2299.51,"Alexanderplatz 5, 10178",2299.51,2024,July,7,Q3,19,29,0
J-01405,2024-03-01,Berlin,Smart Watch,3.0,1510.39,"Alexanderplatz 5, 10178",4531.17,2024,March,3,Q1,1,9,0
J-01407,2024-03-31,Berlin,Smart TV,5.0,844.28,"Alexanderplatz 5, 10178",4221.4,2024,March,3,Q1,31,13,0
J-01408,2024-04-07,New York,Gaming Laptop,5.0,1806.67,"200 Broadway, NY 10007",9033.35,2024,April,4,Q2,7,14,4
J-01409,2024-05-05,Kathmandu,Tablet Pro,7.0,264.47,"Durbar Marg, KTM 44601",1851.29,2024,May,5,Q2,5,18,2
J-01411,2024-09-28,New York,Tablet Pro,5.0,980.33,"350 5th Ave, NY 10118",4901.65,2024,September,9,Q3,28,39,4
J-01412,2024-01-27,Sydney,Wireless Earbuds,3.0,2190.84,"88 George St, NSW 2000",6572.52,2024,January,1,Q1,27,4,5
J-01413,2024-03-29,Kathmandu,4K Camera,6.0,2404.87,"Durbar Marg, KTM 44601",14429.22,2024,March,3,Q1,29,13,2
J-01416,2024-10-17,Sydney,4K Camera,4.0,2465.32,"88 George St, NSW 2000",9861.28,2024,October,10,Q4,17,42,5
J-01418,2024-08-10,Sydney,Gaming Laptop,4.0,799.85,"88 George St, NSW 2000",3199.4,2024,August,8,Q3,10,32,5
J-01422,2024-12-03,London,Smart TV,2.0,2290.68,"88 Regent Ave, SW1A 2AA",4581.36,2024,December,12,Q4,3,49,3
J-01425,2024-04-20,Kathmandu,Gaming Console,1.0,2201.7,"Durbar Marg, KTM 44601",2201.7,2024,April,4,Q2,20,16,2
J-01426,2024-01-14,Dubai,Smart TV,1.0,517.6,"Dubai Mall, Level 2, S12",517.6,2024,January,1,Q1,14,2,1
J-01428,2024-05-28,Berlin,4K Camera,3.0,1171.09,"Kurfurstendamm 22, 10719",3513.27,2024,May,5,Q2,28,22,0
J-01429,2024-07-10,Kathmandu,Tablet Pro,2.0,325.63,"New Road, Kathmandu 44600",651.26,2024,July,7,Q3,10,28,2
J-01430,2024-07-17,Sydney,Smart TV,2.0,1250.7,"88 George St, NSW 2000",2501.4,2024,July,7,Q3,17,29,5
J-01433,2024-09-14,London,Wireless Earbuds,5.0,1565.03,"12 Oxford St, W1D 1AB",7825.15,2024,September,9,Q3,14,37,3
J-01435,2024-11-05,Kathmandu,Gaming Console,3.0,1395.87,"Durbar Marg, KTM 44601",4187.61,2024,November,11,Q4,5,45,2
J-01436,2024-03-31,New York,Wireless Earbuds,1.0,1939.68,"350 5th Ave, NY 10118",1939.68,2024,March,3,Q1,31,13,4
J-01438,2024-01-20,London,Gaming Laptop,6.0,512.46,"88 Regent Ave, SW1A 2AA",3074.76,2024,January,1,Q1,20,3,3
J-01440,2024-03-21,Dubai,Gaming Laptop,3.0,1112.94,"Dubai Mall, Level 2, S12",3338.82,2024,March,3,Q1,21,12,1
J-01442,2024-01-17,London,Tablet Pro,3.0,2121.74,"88 Regent Ave, SW1A 2AA",6365.22,2024,January,1,Q1,17,3,3
J-01443,2024-01-11,London,Gaming Console,5.0,472.33,"88 Regent Ave, SW1A 2AA",2361.65,2024,January,1,Q1,11,2,3
J-01445,2024-03-19,Sydney,4K Camera,2.0,455.82,"City Centre, Pitt St Mall",911.64,2024,March,3,Q1,19,12,5
J-01446,2024-12-11,Dubai,Gaming Console,2.0,1470.31,"Dubai Mall, Level 2, S12",2940.62,2024,December,12,Q4,11,50,1
J-01447,2024-03-14,Tokyo,Smart Watch,5.0,1797.63,"1-1 Akihabara, Chiyoda",8988.15,2024,March,3,Q1,14,11,6
J-01448,2024-09-12,Dubai,Gaming Console,7.0,1310.05,"Mall of Emirates, B1-45",9170.35,2024,September,9,Q3,12,37,1
J-01450,2024-03-24,Berlin,4K Camera,3.0,1893.2,"Kurfurstendamm 22, 10719",5679.6,2024,March,3,Q1,24,12,0
J-01451,2024-11-16,Tokyo,Gaming Laptop,1.0,2362.01,"3-5 Shinjuku, Shinjuku-ku",2362.01,2024,November,11,Q4,16,46,6
J-01454,2024-10-20,New York,4K Camera,1.0,544.06,"200 Broadway, NY 10007",544.06,2024,October,10,Q4,20,42,4
J-01455,2024-03-15,Berlin,4K Camera,7.0,417.61,"Kurfurstendamm 22, 10719",2923.27,2024,March,3,Q1,15,11,0
J-01458,2024-12-28,Tokyo,Gaming Console,6.0,2055.06,"3-5 Shinjuku, Shinjuku-ku",12330.36,2024,December,12,Q4,28,52,6
J-01460,2024-05-02,Kathmandu,Smart Watch,1.0,967.83,"New Road, Kathmandu 44600",967.83,2024,May,5,Q2,2,18,2
J-01461,2024-03-22,Berlin,Smart Watch,1.0,1472.06,"Alexanderplatz 5, 10178",1472.06,2024,March,3,Q1,22,12,0
J-01463,2024-10-22,New York,Gaming Console,6.0,649.26,"200 Broadway, NY 10007",3895.56,2024,October,10,Q4,22,43,4
J-01465,2024-07-28,New York,Gaming Laptop,3.0,461.54,"200 Broadway, NY 10007",1384.62,2024,July,7,Q3,28,30,4
J-01467,2024-12-15,London,Gaming Laptop,5.0,509.6,"12 Oxford St, W1D 1AB",2548.0,2024,December,12,Q4,15,50,3
J-01468,2024-07-25,New York,Tablet Pro,7.0,2478.83,"200 Broadway, NY 10007",17351.81,2024,July,7,Q3,25,30,4
J-01469,2024-05-19,Tokyo,4K Camera,1.0,1510.33,"1-1 Akihabara, Chiyoda",1510.33,2024,May,5,Q2,19,20,6
J-01472,2024-04-23,Berlin,Wireless Earbuds,7.0,2114.17,"Kurfurstendamm 22, 10719",14799.19,2024,April,4,Q2,23,17,0
J-01474,2024-06-22,Berlin,Wireless Earbuds,7.0,1091.23,"Alexanderplatz 5, 10178",7638.61,2024,June,6,Q2,22,25,0
J-01475,2024-03-21,Sydney,Tablet Pro,3.0,1572.27,"88 George St, NSW 2000",4716.81,2024,March,3,Q1,21,12,5
J-01476,2024-09-26,London,Tablet Pro,2.0,109.93,"12 Oxford St, W1D 1AB",219.86,2024,September,9,Q3,26,39,3
J-01477,2024-06-12,Dubai,Smart Watch,7.0,912.96,"Dubai Mall, Level 2, S12",6390.72,2024,June,6,Q2,12,24,1
J-01478,2024-04-19,Berlin,4K Camera,4.0,908.28,"Kurfurstendamm 22, 10719",3633.12,2024,April,4,Q2,19,16,0
J-01480,2024-02-15,Berlin,Smart TV,6.0,2021.91,"Alexanderplatz 5, 10178",12131.46,2024,February,2,Q1,15,7,0
J-01481,2024-07-12,Berlin,Gaming Console,2.0,1431.86,"Kurfurstendamm 22, 10719",2863.72,2024,July,7,Q3,12,28,0
J-01482,2024-11-05,Kathmandu,4K Camera,5.0,775.63,"New Road, Kathmandu 44600",3878.15,2024,November,11,Q4,5,45,2
J-01484,2024-10-05,New York,Smart Watch,5.0,1928.19,"200 Broadway, NY 10007",9640.95,2024,October,10,Q4,5,40,4
J-01485,2024-05-02,Dubai,Smart Watch,1.0,1573.67,"Mall of Emirates, B1-45",1573.67,2024,May,5,Q2,2,18,1
J-01490,2024-07-11,Tokyo,Smart TV,4.0,887.76,"1-1 Akihabara, Chiyoda",3551.04,2024,July,7,Q3,11,28,6
J-01494,2024-05-04,New York,Wireless Earbuds,1.0,396.55,"200 Broadway, NY 10007",396.55,2024,May,5,Q2,4,18,4
J-01495,2024-06-24,Dubai,Wireless Earbuds,6.0,2037.94,"Mall of Emirates, B1-45",12227.64,2024,June,6,Q2,24,26,1
J-01497,2024-10-25,Berlin,4K Camera,4.0,417.8,"Kurfurstendamm 22, 10719",1671.2,2024,October,10,Q4,25,43,0
J-01498,2024-11-01,Kathmandu,Smart TV,3.0,2015.1,"New Road, Kathmandu 44600",6045.3,2024,November,11,Q4,1,44,2
J-01502,2024-01-26,New York,Smart TV,4.0,1381.96,"200 Broadway, NY 10007",5527.84,2024,January,1,Q1,26,4,4
J-01507,2024-08-29,Sydney,Gaming Laptop,2.0,1792.23,"88 George St, NSW 2000",3584.46,2024,August,8,Q3,29,35,5
J-01510,2024-02-18,Berlin,4K Camera,3.0,1021.95,"Alexanderplatz 5, 10178",3065.85,2024,February,2,Q1,18,7,0
J-01512,2024-04-28,New York,Smart TV,4.0,1733.4,"200 Broadway, NY 10007",6933.6,2024,April,4,Q2,28,17,4
J-01513,2024-06-17,Tokyo,Gaming Laptop,6.0,2448.35,"3-5 Shinjuku, Shinjuku-ku",14690.1,2024,June,6,Q2,17,25,6
J-01514,2024-10-13,New York,Gaming Console,6.0,2491.81,"350 5th Ave, NY 10118",14950.86,2024,October,10,Q4,13,41,4
J-01516,2024-12-16,New York,Tablet Pro,5.0,407.55,"350 5th Ave, NY 10118",2037.75,2024,December,12,Q4,16,51,4
J-01517,2024-06-17,Sydney,Smart Watch,2.0,918.61,"City Centre, Pitt St Mall",1837.22,2024,June,6,Q2,17,25,5
J-01518,2024-07-31,Dubai,4K Camera,2.0,1561.99,"Dubai Mall, Level 2, S12",3123.98,2024,July,7,Q3,31,31,1
J-01520,2024-12-27,Sydney,Smart Watch,3.0,1973.22,"City Centre, Pitt St Mall",5919.66,2024,December,12,Q4,27,52,5
J-01521,2024-12-07,Dubai,Gaming Console,4.0,1741.6,"Dubai Mall, Level 2, S12",6966.4,2024,December,12,Q4,7,49,1
J-01525,2024-08-13,Sydney,Gaming Console,5.0,502.26,"City Centre, Pitt St Mall",2511.3,2024,August,8,Q3,13,33,5
J-01529,2024-12-17,New York,Gaming Laptop,4.0,1653.49,"350 5th Ave, NY 10118",6613.96,2024,December,12,Q4,17,51,4
J-01531,2024-10-19,Sydney,Wireless Earbuds,2.0,681.45,"City Centre, Pitt St Mall",1362.9,2024,October,10,Q4,19,42,5
J-01532,2024-07-20,Sydney,Smart TV,5.0,2281.26,"88 George St, NSW 2000",11406.3,2024,July,7,Q3,20,29,5
J-01533,2024-10-26,London,Gaming Laptop,5.0,54.96,"88 Regent Ave, SW1A 2AA",274.8,2024,October,10,Q4,26,43,3
J-01534,2024-07-10,Sydney,Tablet Pro,3.0,617.69,"City Centre, Pitt St Mall",1853.07,2024,July,7,Q3,10,28,5
J-01535,2024-11-26,Kathmandu,Tablet Pro,4.0,271.17,"New Road, Kathmandu 44600",1084.68,2024,November,11,Q4,26,48,2
J-01536,2024-03-04,Kathmandu,Wireless Earbuds,5.0,1540.99,"New Road, Kathmandu 44600",7704.95,2024,March,3,Q1,4,10,2
J-01538,2024-03-11,Dubai,Wireless Earbuds,1.0,1546.32,"Dubai Mall, Level 2, S12",1546.32,2024,March,3,Q1,11,11,1
J-01539,2024-07-19,London,Smart Watch,1.0,885.39,"12 Oxford St, W1D 1AB",885.39,2024,July,7,Q3,19,29,3
J-01540,2024-06-06,New York,Tablet Pro,2.0,466.93,"350 5th Ave, NY 10118",933.86,2024,June,6,Q2,6,23,4
J-01543,2024-09-10,Sydney,Tablet Pro,7.0,998.69,"88 George St, NSW 2000",6990.83,2024,September,9,Q3,10,37,5
J-01544,2024-01-04,Sydney,4K Camera,7.0,1256.15,"88 George St, NSW 2000",8793.05,2024,January,1,Q1,4,1,5
J-01551,2024-12-08,Sydney,Smart TV,5.0,254.43,"City Centre, Pitt St Mall",1272.15,2024,December,12,Q4,8,49,5
J-01553,2024-04-04,Tokyo,Smart TV,7.0,2463.85,"3-5 Shinjuku, Shinjuku-ku",17246.95,2024,April,4,Q2,4,14,6
J-01556,2024-01-19,London,Tablet Pro,6.0,724.97,"88 Regent Ave, SW1A 2AA",4349.82,2024,January,1,Q1,19,3,3
