LOG_ID,EVENT_DATE,CITY,STORE_ADDRESS,PRODUCT,UNITS_SOLD,UNIT_PRICE
C-01422,19/06/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,7,-42.58
C-01423,19/05/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,,2903.67
C-01424,08/03/2024,New York,"200 Broadway, NY 10007",Tablet Pro,8,2848.53
C-01425,26/06/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,9,2653.09
C-01426,13/11/2024,New York,"350 5th Ave, NY 10118",Smart Watch,6,2572.51
C-01427,07/06/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,2,-74.09
C-01428,03/06/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,4,2761.2
C-01429,09/10/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,8,2925.77
C-01430,01/12/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Laptop,8,-246.49
C-01431,04/11/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,,551.47
C-01432,30/10/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,4,431.97
C-01433,26/02/2024,Berlin,"Alexanderplatz 5, 10178",Smart Watch,2,2917.51
C-01434,13/07/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,7,391.12
C-01435,26/08/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,7,2232.88
C-01436,16/07/2024,London,"12 Oxford St, W1D 1AB",Smart Watch,8,711.43
C-01437,01/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,6,2402.63
C-01438,13/01/2024,New York,"200 Broadway, NY 10007",4K Camera,9,2629.15
C-01439,20/10/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,9,1185.44
C-01440,12/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,3,2966.12
C-01441,06/12/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,7,2353.04
C-01442,05/12/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,1,1376.35
C-01443,17/06/2024,New York,"350 5th Ave, NY 10118",Smart Watch,4,1281.88
C-01444,13/06/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,6,2860.7
C-01445,15/03/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,2,2640.57
C-01446,05/12/2024,London,"12 Oxford St, W1D 1AB",4K Camera,4,473.72
C-01447,19/10/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,4,600.98
C-01448,09/05/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,6,2796.72
C-01449,23/12/2024,Sydney,"88 George St, NSW 2000",Tablet Pro,4,2342.28
C-01450,05/09/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,4,1650.95
C-01451,10/08/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,6,1739.55
C-01452,28/11/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,MISSING,1253.87
C-01453,11/04/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,8,211.36
C-01454,22/11/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,,178.29
C-01455,24/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,7,670.25
C-01456,17/07/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,6,1310.51
C-01457,19/11/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,5,952.39
C-01458,13/02/2024,Dubai,"Dubai Mall, Level 2, S12",Tablet Pro,9,2832.44
C-01459,07/11/2024,Dubai,"Mall of Emirates, B1-45",Smart TV,2,421.56
C-01460,01/12/2024,New York,"350 5th Ave, NY 10118",Smart Watch,8,-140.78
C-01461,25/03/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,5,739.07
C-01462,08/06/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,5,2810.79
C-01463,07/05/2024,Berlin,"Alexanderplatz 5, 10178",Tablet Pro,3,879.53
C-01464,05/02/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,4,2824.55
C-01465,26/07/2024,London,"12 Oxford St, W1D 1AB",Smart Watch,1,548.73
C-01466,05/10/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,5,159.73
C-01467,07/04/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,7,1831.92
C-01468,16/05/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,2,1865.68
C-01469,28/10/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart Watch,6,2759.72
C-01470,31/01/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,5,119.13
C-01471,04/04/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,5,2600.72
C-01472,22/09/2024,New York,"350 5th Ave, NY 10118",Gaming Console,9,-7.42
C-01473,29/12/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,3,1063.27
C-01474,10/07/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,4,506.85
C-01475,22/10/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,7,2379.0
C-01476,20/10/2024,New York,"200 Broadway, NY 10007",4K Camera,5,1944.48
C-01477,29/01/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,7,526.67
C-01478,28/01/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,6,280.05
C-01479,12/03/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,9,558.3
C-01480,11/05/2024,New York,"200 Broadway, NY 10007",Smart Watch,9,2627.27
C-01481,18/02/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,2,2066.0
C-01482,21/01/2024,New York,"350 5th Ave, NY 10118",4K Camera,5,813.69
C-01483,05/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,2,1075.28
C-01484,27/03/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,2,-36.8
C-01485,18/06/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,7,505.76
C-01486,31/03/2024,London,"12 Oxford St, W1D 1AB",4K Camera,7,-186.16
C-01487,10/04/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Laptop,9,2241.86
C-01488,08/07/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,1,2006.67
C-01489,29/03/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,5,1456.93
C-01490,13/07/2024,Dubai,"Dubai Mall, Level 2, S12",4K Camera,8,1772.92
C-01491,14/03/2024,New York,"200 Broadway, NY 10007",Smart TV,7,-107.92
C-01492,21/11/2024,London,"12 Oxford St, W1D 1AB",4K Camera,4,2534.46
C-01493,01/01/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,6,1265.1
C-01494,07/02/2024,Sydney,"City Centre, Pitt St Mall",Smart TV,2,-195.33
C-01495,24/09/2024,New York,"200 Broadway, NY 10007",Tablet Pro,7,942.45
C-01496,24/01/2024,New York,"200 Broadway, NY 10007",Smart TV,1,2618.72
C-01497,26/06/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,4,2566.94
C-01498,04/06/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,2,-105.96
C-01499,19/10/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,9,1194.61
C-01500,09/09/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,4,1524.79
C-01501,11/03/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,3,1178.39
C-01502,21/07/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,8,2328.51
C-01503,22/01/2024,London,"12 Oxford St, W1D 1AB",Gaming Laptop,9,2284.29
C-01504,10/08/2024,Kathmandu,"New Road, Kathmandu 44600",Wireless Earbuds,9,904.8
C-01505,01/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,7,334.28
C-01506,31/05/2024,Kathmandu,"Durbar Marg, KTM 44601",Wireless Earbuds,3,1724.93
C-01507,19/03/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,4,2216.31
C-01508,15/05/2024,New York,"200 Broadway, NY 10007",Tablet Pro,9,329.25
C-01509,17/01/2024,New York,"350 5th Ave, NY 10118",Smart Watch,9,6.76
C-01510,05/11/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,6,1450.35
C-01511,13/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,4,2375.27
C-01512,04/12/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,8,2950.25
C-01513,02/09/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,5,1836.94
C-01514,17/01/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,1,777.09
C-01515,22/06/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,9,820.81
C-01516,17/09/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,1,1109.15
C-01517,28/04/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,9,143.8
C-01518,28/05/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,2,2831.23
C-01519,02/06/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,8,1711.73
C-01520,27/10/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,3,740.37
C-01521,13/08/2024,New York,"350 5th Ave, NY 10118",Gaming Console,4,789.99
C-01522,08/11/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,7,974.98
C-01523,24/06/2024,New York,"350 5th Ave, NY 10118",4K Camera,1,2996.87
C-01524,23/06/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,3,2396.37
C-01525,15/06/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,6,-290.14
C-01526,29/06/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,3,1564.71
C-01527,06/09/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Console,9,1957.94
C-01528,21/01/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,,1359.16
C-01529,11/04/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,8,2710.33
C-01530,15/03/2024,Kathmandu,"New Road, Kathmandu 44600",Smart TV,8,1424.44
C-01531,19/06/2024,New York,"200 Broadway, NY 10007",Gaming Console,9,504.59
C-01532,16/02/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,8,-274.63
C-01533,28/07/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,6,1316.26
C-01534,23/06/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,5,739.43
C-01535,03/07/2024,Berlin,"Alexanderplatz 5, 10178",Tablet Pro,8,746.06
C-01536,23/03/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,2,2761.55
C-01537,27/02/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,,2620.92
C-01538,18/10/2024,Sydney,"City Centre, Pitt St Mall",Smart TV,4,-143.93
C-01539,02/01/2024,London,"88 Regent Ave, SW1A 2AA",4K Camera,8,2685.24
C-01540,22/01/2024,Kathmandu,"New Road, Kathmandu 44600",Tablet Pro,9,2959.94
C-01541,26/06/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,8,-293.4
C-01542,02/10/2024,New York,"350 5th Ave, NY 10118",Smart Watch,2,2612.19
C-01543,31/05/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,4,-40.46
C-01544,13/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,1,2897.38
C-01545,05/12/2024,Sydney,"City Centre, Pitt St Mall",4K Camera,7,-253.44
C-01546,10/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,1,373.88
C-01547,27/03/2024,London,"12 Oxford St, W1D 1AB",Smart Watch,9,1989.7
C-01548,26/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,3,492.01
C-01549,23/11/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,5,984.93
C-01550,14/09/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,MISSING,957.01
C-01551,24/10/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,9,2163.15
C-01552,21/04/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,9,550.87
C-01553,23/07/2024,New York,"350 5th Ave, NY 10118",Wireless Earbuds,5,607.46
C-01554,02/10/2024,Tokyo,"1-1 Akihabara, Chiyoda",Wireless Earbuds,6,2220.18
C-01555,30/06/2024,Dubai,"Dubai Mall, Level 2, S12",4K Camera,1,1515.69
C-01556,24/01/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,4,737.55
C-01557,08/12/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,5,2943.54
C-01558,10/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,1,438.81
C-01559,15/09/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,7,2979.65
C-01560,29/04/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,7,764.3
C-01561,20/02/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,5,2689.15
C-01562,18/06/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,,1847.87
C-01563,13/02/2024,Berlin,"Alexanderplatz 5, 10178",Tablet Pro,QTY_ERR,1274.98
C-01564,29/06/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,4,2142.48
C-01565,10/12/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,QTY_ERR,2052.55
C-01566,08/12/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,9,333.94
C-01567,08/05/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,5,1044.84
C-01568,08/06/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,7,93.49
C-01569,04/08/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,7,1032.38
C-01570,22/03/2024,Sydney,"88 George St, NSW 2000",4K Camera,7,2793.72
C-01571,26/02/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart TV,8,1716.84
C-01572,25/03/2024,Dubai,"Dubai Mall, Level 2, S12",Smart TV,5,2693.31
C-01573,22/06/2024,Kathmandu,"Durbar Marg, KTM 44601",Wireless Earbuds,QTY_ERR,2597.85
C-01574,16/06/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,4,538.98
C-01575,03/07/2024,London,"12 Oxford St, W1D 1AB",4K Camera,4,-149.6
C-01576,28/05/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,1,298.1
C-01577,25/03/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart TV,7,2694.62
C-01578,06/11/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,7,1542.71
C-01579,08/12/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,2,2700.06
C-01580,17/06/2024,New York,"200 Broadway, NY 10007",Tablet Pro,9,868.19
C-01581,31/03/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,8,992.46
C-01582,04/11/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Console,9,1624.08
C-01583,20/11/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,5,2392.87
C-01584,09/03/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,4,831.17
C-01585,28/10/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,7,324.0
C-01586,04/09/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,3,2572.0
C-01587,22/02/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,1,563.9
C-01588,18/01/2024,Kathmandu,"New Road, Kathmandu 44600",Smart TV,1,15.37
C-01589,12/06/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Laptop,,1821.07
C-01590,08/06/2024,New York,"350 5th Ave, NY 10118",Gaming Console,3,2139.44
C-01591,11/12/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,4,365.38
C-01592,30/08/2024,Dubai,"Mall of Emirates, B1-45",Wireless Earbuds,2,1258.29
C-01593,06/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,5,2127.58
C-01594,15/02/2024,New York,"200 Broadway, NY 10007",Wireless Earbuds,2,1468.7
C-01595,10/01/2024,New York,"200 Broadway, NY 10007",Gaming Console,3,605.67
C-01596,25/12/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,5,2628.22
C-01597,09/09/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,6,-169.79
C-01598,02/12/2024,London,"88 Regent Ave, SW1A 2AA",Smart TV,9,1193.31
C-01599,03/06/2024,Sydney,"City Centre, Pitt St Mall",Wireless Earbuds,5,644.31
C-01600,26/05/2024,Tokyo,"1-1 Akihabara, Chiyoda",Gaming Console,3,1713.76
C-01601,26/04/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,7,2764.31
C-01602,14/09/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,6,228.61
C-01603,07/03/2024,Dubai,"Mall of Emirates, B1-45",Gaming Console,7,1056.09
C-01604,26/06/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,5,2425.31
C-01605,28/06/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,2,307.1
C-01606,19/08/2024,London,"88 Regent Ave, SW1A 2AA",Wireless Earbuds,6,1543.34
C-01607,15/05/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,6,866.42
C-01608,14/12/2024,Kathmandu,"Durbar Marg, KTM 44601",Wireless Earbuds,1,1044.87
C-01609,10/06/2024,New York,"350 5th Ave, NY 10118",Smart TV,4,712.26
C-01610,02/12/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,1,2777.89
C-01611,10/12/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,8,-42.52
C-01612,27/04/2024,London,"12 Oxford St, W1D 1AB",Smart Watch,7,1997.99
C-01613,14/10/2024,Berlin,"Alexanderplatz 5, 10178",Smart TV,5,2720.1
C-01614,29/05/2024,London,"12 Oxford St, W1D 1AB",4K Camera,7,1981.34
C-01615,14/06/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart Watch,4,598.74
C-01616,17/05/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,1,1525.06
C-01617,26/10/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,7,622.67
C-01618,22/06/2024,New York,"350 5th Ave, NY 10118",Gaming Console,,2672.75
C-01619,22/04/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,,701.31
C-01620,05/08/2024,Kathmandu,"Durbar Marg, KTM 44601",Tablet Pro,4,2049.78
C-01621,30/10/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",4K Camera,1,1532.74
C-01622,03/08/2024,New York,"200 Broadway, NY 10007",Wireless Earbuds,5,577.82
C-01623,30/05/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Smart Watch,5,2145.8
C-01624,12/04/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,1,2514.27
C-01625,25/06/2024,New York,"200 Broadway, NY 10007",Smart Watch,8,2160.24
C-01626,25/07/2024,New York,"200 Broadway, NY 10007",Gaming Console,6,2564.89
C-01627,09/08/2024,New York,"350 5th Ave, NY 10118",4K Camera,QTY_ERR,817.62
C-01628,27/09/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Laptop,9,2732.96
C-01629,17/03/2024,London,"12 Oxford St, W1D 1AB",4K Camera,9,-11.84
C-01630,09/02/2024,London,"12 Oxford St, W1D 1AB",Tablet Pro,2,266.49
C-01631,08/04/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,8,1175.31
C-01632,26/07/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,7,474.18
C-01633,06/11/2024,Sydney,"City Centre, Pitt St Mall",Gaming Laptop,5,1339.88
C-01634,04/09/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Console,3,834.01
C-01635,30/10/2024,Dubai,"Dubai Mall, Level 2, S12",Smart Watch,8,1022.85
C-01636,29/04/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,2,367.56
C-01637,10/02/2024,New York,"200 Broadway, NY 10007",Gaming Console,4,1878.62
C-01638,26/05/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,4,1517.96
C-01639,04/05/2024,Dubai,"Mall of Emirates, B1-45",4K Camera,6,322.69
C-01640,27/07/2024,Dubai,"Dubai Mall, Level 2, S12",Wireless Earbuds,MISSING,2374.11
C-01641,17/08/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Console,4,-212.93
C-01642,02/10/2024,Kathmandu,"New Road, Kathmandu 44600",Gaming Laptop,2,2547.43
C-01643,15/11/2024,Sydney,"88 George St, NSW 2000",Gaming Console,5,1792.87
C-01644,26/06/2024,Sydney,"City Centre, Pitt St Mall",Smart Watch,4,432.2
C-01645,24/09/2024,New York,"200 Broadway, NY 10007",Tablet Pro,5,876.54
C-01646,01/06/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,9,1213.77
C-01647,15/04/2024,Sydney,"88 George St, NSW 2000",Gaming Laptop,3,938.73
C-01648,13/02/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Tablet Pro,4,928.8
C-01649,16/10/2024,Tokyo,"1-1 Akihabara, Chiyoda",4K Camera,8,2814.46
C-01650,02/05/2024,Berlin,"Kurfurstendamm 22, 10719",Smart TV,1,483.02
C-01651,21/06/2024,Dubai,"Dubai Mall, Level 2, S12",Gaming Laptop,4,1502.89
C-01652,01/11/2024,Kathmandu,"New Road, Kathmandu 44600",Smart Watch,4,637.82
C-01653,30/03/2024,Kathmandu,"New Road, Kathmandu 44600",4K Camera,2,2703.98
C-01654,07/05/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,6,1099.89
C-01655,21/11/2024,Kathmandu,"Durbar Marg, KTM 44601",Gaming Laptop,4,1867.94
C-01656,07/04/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,5,1364.72
C-01657,10/06/2024,New York,"350 5th Ave, NY 10118",Smart TV,7,339.82
C-01658,25/01/2024,London,"88 Regent Ave, SW1A 2AA",Wireless Earbuds,3,116.3
C-01659,09/04/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,1,1096.86
C-01660,11/10/2024,New York,"200 Broadway, NY 10007",Wireless Earbuds,3,2804.73
C-01661,30/05/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,3,1536.76
C-01662,06/08/2024,Berlin,"Alexanderplatz 5, 10178",Smart Watch,6,-175.17
C-01663,26/05/2024,Sydney,"City Centre, Pitt St Mall",Gaming Console,8,788.53
C-01664,28/05/2024,Kathmandu,"Durbar Marg, KTM 44601",Tablet Pro,1,2569.05
C-01665,08/03/2024,New York,"200 Broadway, NY 10007",Gaming Laptop,4,2900.07
C-01666,13/03/2024,New York,"350 5th Ave, NY 10118",Smart TV,8,1185.72
C-01667,16/12/2024,Berlin,"Kurfurstendamm 22, 10719",4K Camera,,1703.21
C-01668,18/11/2024,New York,"350 5th Ave, NY 10118",Gaming Console,2,1654.64
C-01669,29/11/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,9,2497.95
C-01670,27/12/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,7,-216.95
C-01671,03/05/2024,New York,"350 5th Ave, NY 10118",4K Camera,6,1035.79
C-01672,29/11/2024,Berlin,"Alexanderplatz 5, 10178",4K Camera,9,2244.35
C-01673,08/09/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,5,1951.78
C-01674,23/03/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,2,953.67
C-01675,16/10/2024,Kathmandu,"Durbar Marg, KTM 44601",Smart TV,7,-52.97
C-01676,24/05/2024,London,"12 Oxford St, W1D 1AB",Gaming Console,3,554.18
C-01677,24/08/2024,Berlin,"Kurfurstendamm 22, 10719",Tablet Pro,1,2894.3
C-01678,11/06/2024,New York,"200 Broadway, NY 10007",4K Camera,5,2933.21
C-01679,24/05/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,3,1318.43
C-01680,19/11/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,9,1783.11
C-01681,17/12/2024,London,"88 Regent Ave, SW1A 2AA",Smart Watch,6,-287.69
C-01682,06/02/2024,London,"12 Oxford St, W1D 1AB",Smart TV,2,1883.96
C-01683,22/01/2024,Dubai,"Mall of Emirates, B1-45",Gaming Laptop,3,138.43
C-01684,06/10/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,2,2907.98
C-01685,10/07/2024,Berlin,"Alexanderplatz 5, 10178",Wireless Earbuds,9,2861.92
C-01686,20/07/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Gaming Console,2,2563.82
C-01687,07/06/2024,Berlin,"Kurfurstendamm 22, 10719",Wireless Earbuds,8,1361.61
C-01688,25/10/2024,London,"88 Regent Ave, SW1A 2AA",Wireless Earbuds,7,579.69
C-01689,11/01/2024,New York,"200 Broadway, NY 10007",Gaming Console,5,1905.35
C-01690,27/02/2024,London,"12 Oxford St, W1D 1AB",Wireless Earbuds,5,2723.61
C-01691,25/05/2024,New York,"350 5th Ave, NY 10118",Smart TV,5,2269.6
C-01692,17/03/2024,Kathmandu,"Durbar Marg, KTM 44601",4K Camera,5,2451.02
C-01693,29/02/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Console,2,852.42
C-01694,28/07/2024,London,"88 Regent Ave, SW1A 2AA",Tablet Pro,3,1327.28
C-01695,10/08/2024,New York,"350 5th Ave, NY 10118",Gaming Laptop,9,-237.45
C-01696,15/09/2024,New York,"350 5th Ave, NY 10118",Tablet Pro,3,2068.37
C-01697,09/04/2024,Tokyo,"1-1 Akihabara, Chiyoda",Smart Watch,3,2369.2
C-01698,02/11/2024,London,"88 Regent Ave, SW1A 2AA",Gaming Laptop,6,1236.58
C-01699,03/08/2024,Sydney,"88 George St, NSW 2000",Wireless Earbuds,4,2549.82
C-01700,30/11/2024,London,"12 Oxford St, W1D 1AB",Smart TV,6,292.26
C-01701,27/08/2024,Tokyo,"1-1 Akihabara, Chiyoda",Tablet Pro,3,1502.92
C-01702,26/03/2024,Sydney,"City Centre, Pitt St Mall",Gaming Laptop,1,256.1
C-01703,08/06/2024,Dubai,"Mall of Emirates, B1-45",Tablet Pro,4,237.89
C-01704,06/07/2024,Berlin,"Alexanderplatz 5, 10178",Gaming Console,3,1941.56
C-01705,24/06/2024,London,"12 Oxford St, W1D 1AB",4K Camera,4,399.95
C-01706,26/01/2024,Dubai,"Mall of Emirates, B1-45",Smart Watch,7,1659.01
C-01707,01/03/2024,London,"12 Oxford St, W1D 1AB",4K Camera,1,0.67
C-01708,05/12/2024,London,"12 Oxford St, W1D 1AB",Smart TV,4,1043.87
C-01709,29/05/2024,New York,"200 Broadway, NY 10007",Tablet Pro,6,1577.95
C-01710,16/07/2024,Berlin,"Kurfurstendamm 22, 10719",Smart Watch,4,-258.66
C-01711,06/11/2024,Berlin,"Kurfurstendamm 22, 10719",Gaming Laptop,7,722.04
C-01712,21/12/2024,Kathmandu,"New Road, Kathmandu 44600",Smart TV,6,1774.28
C-01713,29/08/2024,Dubai,"Mall of Emirates, B1-45",4K Camera,5,802.05
C-01714,09/05/2024,Sydney,"88 George St, NSW 2000",Gaming Console,4,959.91
C-01715,24/08/2024,Tokyo,"3-5 Shinjuku, Shinjuku-ku",Wireless Earbuds,5,1656.89
